period,network,station,name,x,y
after_2007,0006,F002341,Prelitoral del Vallès - 08269-0013,436386.24,4627743.68
after_2007,0006,F002455,Detrític neogen del Vallès - 08198-0047,450212.15,4613189.55
after_2007,0006,F002457,Detrític neogen del Vallès - 08198-0033,449966.15,4613296.55
after_2007,0006,F002458,Al·luvials del Vallès - 08248-0020,436215.13,4612637.66
after_2007,0006,F002462,Al·luvials del Vallès - 08135-0022,438069.04,4600575.62
after_2007,0006,F002464,Al·luvials del Vallès - 08108-0028,433949.05,4603183.66
after_2007,0006,F002465,Al·luvials del Vallès - 08159-0039,436728,4602073
after_2007,0006,F002474,Garraf - 43024-0010,380464.69,4566406.01
after_2007,0006,F002481,Calcàries de Tàrrega - 08176-0002,371245,4618575.2
after_2007,0006,F002484,Al·luvials del Vallès - 08033-0006,431656.1,4609870.69
after_2007,0006,F002491,N/D - Subterrània - 43073-0009,360401,4600472
after_2007,0006,F002492,Calcàries de Tàrrega - 08060-0004,369781,4623494
after_2007,0006,F002495,N/D - Subterrània - 43143-0003,355180.91,4600101.25
after_2007,0006,F002496,N/D - Subterrània - 25035-0003,322408,4630904
after_2007,0006,F002498,N/D - Subterrània - 08902-0011,443037,4599049
after_2007,0006,F002499,Al·luvials del Vallès - 08159-0063,434783,4601188
after_2007,0006,F002502,Detrític neogen del Vallès - 08086-0062,444341.15,4613344.6
after_2007,0006,F002509,Detrític neogen del Vallès - 08234-0012,449580.16,4614140.56
after_2007,0006,F002512,Al·luvials del Vallès - 08902-0027,440512,4600700
after_2007,0006,F002516,Al·luvials del Vallès - 08041-0021,440096.1,4607598.62
after_2007,0006,F002519,Al·luvials del Vallès - 08181-0016,443988.08,4604730.59
after_2007,0006,F002522,Al·luvials del Vallès - 08023-0063,434893.1,4613232
after_2007,0006,F002527,Al·luvials del Vallès - 08023-0026,435631.13,4613075.66
after_2007,0006,F002528,Al·luvials del Vallès - 08096-0027,440719.08,4605384.61
after_2007,0006,F002529,Al·luvials del Vallès - 08096-0028,440286.08,4605867.61
after_2007,0006,F002530,Al·luvials del Vallès - 08136-0098,439415,4600135
after_2007,0006,F002535,Detrític neogen de l'Empordà - 17111-0016,486686.69,4675895.37
after_2007,0006,F002536,Detrític neogen del Vallès - 08234-0034,449745.17,4615669.56
after_2007,0006,F002653,Detrític neogen de l'Empordà - 17226-0004,498666.7,4675395.28
after_2007,0006,F002680,Fluviodeltaic del Baix Ter - 17126-0005,504087,4652335
after_2007,0006,F002697,Detrític neogen de l'Empordà - 17216-0018,494334.58,4661022.29
after_2007,0006,F002700,Detrític neogen de l'Empordà - 17226-0010,497806.69,4673695.28
after_2007,0006,F002710,Paleògens del Baix Ter - 17087-0001,492941.51,4652105.29
after_2007,0006,F002711,Paleògens del Baix Ter - 17087-0010,492936.52,4652135.29
after_2007,0006,F002712,Fluviodeltaic del Baix Ter - 17087-0004,493082,4653700
after_2007,0006,F002771,Detrític neogen de l'Empordà - 17187-0006,498230.62,4664441.27
after_2007,0006,F002804,Paleògens del Baix Ter - 17055-0005,498889.58,4659145.25
after_2007,0006,F002813,Detrític neogen de l'Empordà - 17058-0003,482923,4670402
after_2007,0006,F002826,Detrític neogen de l'Empordà - 17015-0009,481713,4663519
after_2007,0006,F002835,Detrític neogen de l'Empordà - 17015-0006,481606.58,4663190.39
after_2007,0006,F002874,Baixa Garrotxa-Pla de l'Estany - 17071-0014,480663,4666250
after_2007,0006,F002920,Detrític neogen de l'Empordà - 17026-0014,495161.69,4674715.31
after_2007,0006,F002947,Detrític neogen de l'Empordà - 17012-0021,493026.71,4677445.33
after_2007,0006,F002954,Detrític neogen de l'Empordà - 17075-0012,496246.58,4670965.34
after_2007,0006,F002968,Fluviodeltaic del Baix Ter - 17050-0021,492717,4657249
after_2007,0006,F003082,Moianès-Sant Llorenç del Munt - 08017-0010,436506,4629596
after_2007,0006,F003090,N/D - Subterrània - 08199-0021,429456.41,4650870.77
after_2007,0006,F003104,Prelitoral del Vallès - 08067-0029,436071.24,4627508.68
after_2007,0006,F003106,Moianès-Sant Llorenç del Munt - 08269-0007,436977,4632427
after_2007,0006,F003107,Plana de Vic - Collsacabra - 08083-0005,443456,4643046
after_2007,0006,F003109,Plana de Vic - Collsacabra - 08278-0004,440806.31,4636345.66
after_2007,0006,F003112,Moianès-Sant Llorenç del Munt - 08269-0002,437194,4632220
after_2007,0006,F003117,Plana de Vic - Collsacabra - 08083-0004,443356,4643046
after_2007,0006,F003119,N/D - Subterrània - 08201-0008,427556,4654496
after_2007,0006,F003135,Plana de Vic - Collsacabra - 08246-0009,439674,4640003
after_2007,0006,F003136,Plana de Vic - Collsacabra - 08278-0003,440581.3,4634895.66
after_2007,0006,F003145,N/D - Subterrània - 08160-0007,426660,4654682
after_2007,0006,F003152,Plana de Vic - Collsacabra - 08183-0001,442723,4648744
after_2007,0006,F003164,Plana de Vic - Collsacabra - 08220-0005,443475.36,4641950.65
after_2007,0006,F003169,Plana de Vic - Collsacabra - 08298-0009,438281,4643619
after_2007,0006,F003170,Plana de Vic - Collsacabra - 08269-0011,440386,4631956
after_2007,0006,F003175,Plana de Vic - Collsacabra - 08201-0005,430216.57,4656749.4
after_2007,0006,F003181,Plana de Vic - Collsacabra - 08117-0017,437221,4653221
after_2007,0006,F003186,Plana de Vic - Collsacabra - 08285-0005,438765.15,4654991.9
after_2007,0006,F003196,Plana de Vic - Collsacabra - 08285-0022,438486,4655336
after_2007,0006,F003197,Plana de Vic - Collsacabra - 08285-0019,438576.45,4655220.7
after_2007,0006,F003271,N/D - Subterrània - 08022-0014,405856.45,4661980.96
after_2007,0006,F003294,N/D - Subterrània - 25079-0002,333725,4634635
after_2007,0006,F003295,N/D - Subterrània - 25145-0002,342726,4602871
after_2007,0006,F003310,Calcàries de Tàrrega - 25219-0002,357956,4621796
after_2007,0006,F003312,Calcàries de Tàrrega - 25907-0016,356474,4624166
after_2007,0006,F003313,Calcàries de Tàrrega - 25907-0023,355556,4621446
after_2007,0006,F003333,N/D - Subterrània - 25069-0005,309380,4628359
after_2007,0006,F003338,N/D - Subterrània - 25120-0021,286936,4620082
after_2007,0006,F003346,N/D - Subterrània - 25019-0003,291175,4620226
after_2007,0006,F003347,Calcàries de Tàrrega - 25907-0020,354642.6,4625835.4
after_2007,0006,F003348,Al·luvial d'Urgell - 25225-0002,337156,4617746
after_2007,0006,F003350,Al·luvial d'Urgell - 25225-0004,337956,4616746
after_2007,0006,F003352,Al·luvial d'Urgell - 25158-0005,323056,4612647
after_2007,0006,F003354,Al·luvial d'Urgell - 25052-0003,320456,4614817
after_2007,0006,F003360,Calcàries de Tàrrega - 25132-0002,359621,4628976
after_2007,0006,F003361,Al·luvial d'Urgell - 25027-0004,337106,4616896
after_2007,0006,F003377,N/D - Subterrània - 25135-0012,322756,4607899
after_2007,0006,F003380,N/D - Subterrània - 25049-0001,330011.05,4624708.48
after_2007,0006,F003381,Calcàries de Tàrrega - 25907-0011,355866,4624796
after_2007,0006,F003384,Calcàries de Tàrrega - 25907-0007,355856,4627996
after_2007,0006,F003386,N/D - Subterrània - 25047-0001,325421,4626547
after_2007,0006,F003391,N/D - Subterrània - 25048-0002,314006,4607842
after_2007,0006,F003392,Calcàries de Tàrrega - 25907-0025,356256,4626746
after_2007,0006,F003396,Al·luvial d'Urgell - 25027-0008,337156,4615796
after_2007,0006,F003398,N/D - Subterrània - 25113-0003,330767,4615722
after_2007,0006,F003402,Al·luvial d'Urgell - 25093-0003,323596,4610897
after_2007,0006,F003403,Calcàries de Tàrrega - 25911-0027,350406,4624296
after_2007,0006,F003418,Al·luvial d'Urgell - 25252-0004,324816,4612277
after_2007,0006,F003420,N/D - Subterrània - 25003-0004,334956,4626346
after_2007,0006,F003423,Calcàries de Tàrrega - 25157-0003,346998.58,4624594.25
after_2007,0006,F003424,N/D - Subterrània - 25177-0003,335974,4629599
after_2007,0006,F003435,Calcàries de Tàrrega - 25157-0007,348073.88,4624132.34
after_2007,0006,F003436,N/D - Subterrània - 25004-0003,312036,4608907
after_2007,0006,F003439,Calcàries de Tàrrega - 25907-0026,356985.66,4632560.89
after_2007,0006,F003451,N/D - Subterrània - 25003-0006,341906,4624796
after_2007,0006,F003453,Calcàries de Tàrrega - 25907-0019,356506,4624396
after_2007,0006,F003456,Al·luvial d'Urgell - 25248-0003,328356,4607936
after_2007,0006,F003458,N/D - Subterrània - 25003-0003,334788.3,4626695.2
after_2007,0006,F003462,Calcàries de Tàrrega - 25907-0021,359171,4623496
after_2007,0006,F003522,N/D - Subterrània - 25902-0006,339057,4602678
after_2007,0006,F003523,N/D - Subterrània - 25902-0005,339047,4602678
after_2007,0006,F003524,N/D - Subterrània - 25130-0004,336999,4602283
after_2007,0006,F003533,Calcàries de Tàrrega - 25085-0003,364081,4618946
after_2007,0006,F003535,Calcàries de Tàrrega - 25194-0010,364412,4620840
after_2007,0006,F003536,Calcàries de Tàrrega - 25911-0013,351904,4618958
after_2007,0006,F003537,Calcàries de Tàrrega - 25217-0008,349895,4619708
after_2007,0006,F003539,N/D - Subterrània - 25216-0012,365061,4604077
after_2007,0006,F003544,Calcàries de Tàrrega - 25911-0028,353427,4618092
after_2007,0006,F003545,Calcàries de Tàrrega - 25197-0008,362510,4623123
after_2007,0006,F003547,Calcàries de Tàrrega - 25085-0009,365214,4616547
after_2007,0006,F003549,N/D - Subterrània - 25192-0007,365884.2,4610396.39
after_2007,0006,F003551,Calcàries de Tàrrega - 25217-0004,348511,4617904
after_2007,0006,F003558,Calcàries de Tàrrega - 25197-0009,360718,4624702
after_2007,0006,F003559,Calcàries de Tàrrega - 25194-0014,362707.78,4621857.13
after_2007,0006,F003570,N/D - Subterrània - 25081-0004,333771,4595711
after_2007,0006,F003571,N/D - Subterrània - 25081-0001,335577,4596079
after_2007,0006,F003572,N/D - Subterrània - 25154-0003,339325.85,4595887.37
after_2007,0006,F003576,Calcàries de Tàrrega - 25902-0018,340655,4602600
after_2007,0006,F003579,Calcàries de Tàrrega - 25141-0006,356856,4607246
after_2007,0006,F003585,Calcàries de Tàrrega - 25152-0008,360500.82,4617245.71
after_2007,0006,F003589,N/D - Subterrània - 25074-0003,345507.91,4602874.33
after_2007,0006,F003590,Calcàries de Tàrrega - 25217-0007,346106,4612896
after_2007,0006,F003594,Calcàries de Tàrrega - 25905-0006,361006,4610046
after_2007,0006,F003597,Calcàries de Tàrrega - 25217-0010,345086,4614946
after_2007,0006,F003598,N/D - Subterrània - 43142-0016,354330,4587612
after_2007,0006,F003605,Calcàries de Tàrrega - 25217-0002,345096,4612866
after_2007,0006,F003606,N/D - Subterrània - 25902-0008,337806,4602051
after_2007,0006,F003607,N/D - Subterrània - 25902-0010,335406,4602796
after_2007,0006,F003612,N/D - Subterrània - 25081-0002,333761,4595711
after_2007,0006,F003616,Calcàries de Tàrrega - 25194-0007,365656,4622296
after_2007,0006,F003617,Calcàries de Tàrrega - 25085-0001,365506,4616091
after_2007,0006,F003618,Calcàries de Tàrrega - 25085-0004,365998,4616451
after_2007,0006,F003620,Calcàries de Tàrrega - 25103-0003,351616,4615147
after_2007,0006,F003621,Calcàries de Tàrrega - 25143-0008,352426,4607596
after_2007,0006,F003625,Calcàries de Tàrrega - 25143-0007,349856,4607396
after_2007,0006,F003626,Calcàries de Tàrrega - 25072-0013,354886,4615796
after_2007,0006,F003627,Calcàries de Tàrrega - 25911-0005,349856,4616496
after_2007,0006,F003630,Calcàries de Tàrrega - 25141-0011,353556,4604146
after_2007,0006,F003642,N/D - Subterrània - 25216-0011,362016,4604946
after_2007,0006,F003643,N/D - Subterrània - 25216-0009,362006,4604946
after_2007,0006,F003645,Calcàries de Tàrrega - 25905-0003,359956,4608846
after_2007,0006,F003646,N/D - Subterrània - 25902-0015,339009,4602681
after_2007,0006,F003648,Calcàries de Tàrrega - 25905-0002,362021.99,4609682.81
after_2007,0006,F003649,Calcàries de Tàrrega - 25905-0010,361856,4610746
after_2007,0006,F003651,Calcàries de Tàrrega - 25141-0007,357606,4605146
after_2007,0006,F003653,Alta Anoia - 25216-0016,366556,4606046
after_2007,0006,F003658,Calcàries de Tàrrega - 25152-0004,360450,4617173
after_2007,0006,F003661,Calcàries de Tàrrega - 25176-0002,340056,4605646
after_2007,0006,F003755,N/D - Subterrània - 17002-0015,480172,4643039
after_2007,0006,F003775,Fluviodeltaic del Baix Ter - 17049-0009,489177,4652825
after_2007,0006,F003846,Detrític neogen del Vallès - 08107-0035,432686.07,4606046.67
after_2007,0006,F003904,Al·luvials del Vallès - 08156-0025,431150,4601918
after_2007,0006,F003954,Prelitoral del Vallès - 08051-0037,422451,4608812
after_2007,0006,F003982,Al·luvials del Vallès - 08248-0024,435899,4612259
after_2007,0006,F004009,Al·luvials del Vallès - 08041-0023,440300.11,4609350.62
after_2007,0006,F004048,Prelitoral del Vallès - 08051-0035,422429,4608862
after_2007,0006,F004110,Detrític neogen del Vallès - 08106-0046,450679.13,4609897.54
after_2007,0006,F004140,Maresme - 08235-0041,467046.13,4606605.41
after_2007,0006,F004166,Maresme - 08163-0012,473554.15,4608355.37
after_2007,0006,F004174,Maresme - 08163-0013,474103.15,4608340.36
after_2007,0006,F004178,Maresme - 08163-0019,474391.16,4608830.36
after_2007,0006,F004187,Maresme - 08163-0017,472428.15,4607703.37
after_2007,0006,F004188,Maresme - 08040-0016,464804.11,4604249.43
after_2007,0006,F004189,Maresme - 08040-0011,464499.11,4604484.43
after_2007,0006,F004195,Maresme - 08029-0023,450460.03,4596672.52
after_2007,0006,F004203,Maresme - 08007-0045,461908,4605043.8
after_2007,0006,F004205,Maresme - 08006-0021,462089.1,4603598.45
after_2007,0006,F004213,Maresme - 08075-0024,451677.1,4605495.53
after_2007,0006,F004214,Maresme - 08197-0043,457377.07,4601057.48
after_2007,0006,F004215,Maresme - 08197-0049,457734.07,4601298.48
after_2007,0006,F004216,Maresme - 08197-0040,457980,4601214
after_2007,0006,F004217,Maresme - 08197-0031,457871.08,4601309.47
after_2007,0006,F004218,Maresme - 08197-0039,457488.08,4601708.48
after_2007,0006,F004227,Maresme - 08261-0020,476530.17,4609692.35
after_2007,0006,F004229,Maresme - 08261-0015,476270.17,4609529.35
after_2007,0006,F004234,Maresme - 08230-0020,446742,4594261.55
after_2007,0006,F004239,Maresme - 08214-0019,446631.02,4596589.55
after_2007,0006,F004240,Maresme - 08172-0002,445915,4594062.55
after_2007,0006,F004241,Maresme - 08172-0003,446939,4593650.55
after_2007,0006,F004244,Maresme - 08230-0018,445219.01,4594860.56
after_2007,0006,F004246,Maresme - 08230-0019,445599,4594563.56
after_2007,0006,F004247,Maresme - 08230-0024,444835.01,4595320.56
after_2007,0006,F004248,Maresme - 08035-0016,469936.15,4608571.39
after_2007,0006,F004249,Maresme - 08007-0040,460579.1,4604274.46
after_2007,0006,F004255,Al·luvials de la baixa i delta de la Tordera - 08110-0018,480114,4610739
after_2007,0006,F004256,Al·luvials de la baixa i delta de la Tordera - 08110-0021,479417,4610940
after_2007,0006,F004257,Maresme - 08110-0039,477562.17,4610015.34
after_2007,0006,F004258,Maresme - 08230-0021,445626.01,4594979.56
after_2007,0006,F004259,Maresme - 08193-0014,464222.16,4611647.44
after_2007,0006,F004260,Maresme - 08121-0111,453152.08,4602486.51
after_2007,0006,F004271,Maresme - 08193-0019,463235.15,4609585.45
after_2007,0006,F004273,Maresme - 08193-0016,464015.16,4611733.44
after_2007,0006,F004275,Maresme - 08203-0032,466979.13,4606759.41
after_2007,0006,F004276,Maresme - 08235-0031,467298.13,4606759.41
after_2007,0006,F004280,Maresme - 08155-0090,475950.18,4611564.35
after_2007,0006,F004281,Maresme - 08030-0020,447647.03,4597200.55
after_2007,0006,F004282,Maresme - 08230-0023,445803.01,4595510.56
after_2007,0006,F004284,Maresme - 08153-0001,446084,4600114
after_2007,0006,F004288,Maresme - 08075-0019,450903.09,4604740.53
after_2007,0006,F004292,Maresme - 08153-0005,446280.05,4600657.56
after_2007,0006,F004293,Maresme - 08121-0116,451271.05,4599206.52
after_2007,0006,F004296,Maresme - 08282-0018,438923,4592617
after_2007,0006,F004301,Maresme - 08003-0021,441373.99,4593227.59
after_2007,0006,F004302,Maresme - 08075-0008,450407.09,4604734.54
after_2007,0006,F004316,Maresme - 08003-0022,441027.98,4592811.59
after_2007,0006,F004321,Maresme - 08121-0106,453701.05,4599147.5
after_2007,0006,F004328,Maresme - 08118-0016,442059.99,4593334.58
after_2007,0006,F004332,Maresme - 08009-0028,450031.06,4600546.53
after_2007,0006,F004333,Maresme - 08009-0039,450061.06,4601211.53
after_2007,0006,F004334,Maresme - 08193-0012,462706.15,4609795.45
after_2007,0006,F004346,Maresme - 08264-0025,459336,4601709
after_2007,0006,F004356,Maresme - 08009-0030,449442.07,4601950.54
after_2007,0006,F004358,Maresme - 08009-0040,449432.07,4601950.54
after_2007,0006,F004428,Sorres de Santa Oliva - 43020-0069,379046.71,4569719.02
after_2007,0006,F004429,Sorres de Santa Oliva - 43020-0054,380305.72,4569886.01
after_2007,0006,F004430,Sorres de Santa Oliva - 43020-0052,380645.72,4569921.01
after_2007,0006,F004435,Sorres de Santa Oliva - 43028-0029,373113,4571100
after_2007,0006,F004436,Sorres de Santa Oliva - 43074-0052,378655.73,4571496.03
after_2007,0006,F004439,Sorres de Santa Oliva - 43020-0065,380816.72,4570449.01
after_2007,0006,F004640,Sorres de Santa Oliva - 43074-0063,378170.73,4572061.03
after_2007,0006,F004918,Baix Camp - 43047-0030,347173.58,4558266.25
after_2007,0006,F004947,Alt Camp - 43160-0048,353215.66,4567521.22
after_2007,0006,F004955,Alt Camp - 43161-0145,353850,4572752
after_2007,0006,F004956,Alt Camp - 43161-0129,353641,4572682
after_2007,0006,F004959,Baix Camp - 43007-0110,336321,4560703
after_2007,0006,F004973,Baix Camp - 43095-0012,349530.61,4561646.23
after_2007,0006,F004981,Baix Camp - 43092-0136,328505,4550646
after_2007,0006,F004984,Baix Camp - 43092-0137,329561,4548457
after_2007,0006,F005006,Baix Gaià - 43103-0020,353899,4561532
after_2007,0006,F005007,Baix Camp - 43109-0015,349068.6,4561284.24
after_2007,0006,F005009,Alt Camp - 43066-0002,352959.62,4563350.21
after_2007,0006,F005011,Sorres de Santa Oliva - 43137-0007,378882.74,4573244.03
after_2007,0006,F005015,Baix Camp - 43092-0142,328723,4544392
after_2007,0006,F005021,Baix Camp - 43145-0105,347013.62,4564125.26
after_2007,0006,F005022,Baix Camp - 43038-0016,333471,4552337
after_2007,0006,F005024,Alt Camp - 43160-0038,353330,4568915
after_2007,0006,F005025,Alt Camp - 43160-0037,353328,4568915.22
after_2007,0006,F005038,Baix Camp - 43007-0107,337602,4561055
after_2007,0006,F005044,Alt Camp - 43098-0017,355302,4569435
after_2007,0006,F005055,Baix Camp - 43038-0017,335579,4549527
after_2007,0006,F005058,Alt Camp - 43098-0020,356350,4568570
after_2007,0006,F005068,Baix Camp - 43092-0140,329137,4550184
after_2007,0006,F005074,Baix Camp - 43092-0097,329221,4544572
after_2007,0006,F005075,Baix Camp - 43083-0016,349655.65,4568046.24
after_2007,0006,F005080,Baix Camp - 43095-0014,349905.61,4561646.23
after_2007,0006,F005089,Baix Camp - 43047-0016,346775.58,4559116.25
after_2007,0006,F005090,Baix Camp - 43123-0169,341558.57,4558486.29
after_2007,0006,F005108,Baix Camp - 43038-0011,333456,4551996
after_2007,0006,F005111,Baix Camp - 43129-0136,336181,4556396
after_2007,0006,F005121,Baix Camp - 43123-0142,339395.6,4557396.3
after_2007,0006,F005128,Baix Camp - 43123-0229,344858,4554523
after_2007,0006,F005130,Baix Camp - 43123-0145,340776,4558642
after_2007,0006,F005155,Baix Camp - 43047-0011,348945.57,4557066.23
after_2007,0006,F005164,Baix Camp - 43129-0035,336454,4556206
after_2007,0006,F005168,Baix Camp - 43134-0015,350655.64,4565346.23
after_2007,0006,F005186,Baix Camp - 43005-0070,346505.66,4569596.27
after_2007,0006,F005188,Baix Camp - 43005-0072,348812,4571068
after_2007,0006,F005189,Baix Camp - 43033-0019,331406,4555596
after_2007,0006,F005205,Baix Camp - 43178-0020,337248,4549431
after_2007,0006,F005282,Fossa de Móra - 43150-0026,303611,4549124
after_2007,0006,F005413,Detrític neogen de l'Empordà - 17210-0020,505636.63,4665075.21
after_2007,0006,F005422,Fluviodeltaic del Baix Ter - 17004-0018,506437,4660850
after_2007,0006,F005455,Fluviodeltaic del Fluvià - Muga - 17230-0009,501526.73,4679245.26
after_2007,0006,F005487,Detrític neogen de l'Empordà - 17210-0034,502196.64,4666605.24
after_2007,0006,F005533,Fluviodeltaic del Baix Ter - 17070-0008,506916.54,4652525.18
after_2007,0006,F005557,Paleògens del Baix Ter - 17085-0007,500756.57,4658195.24
after_2007,0006,F005606,Paleògens del Baix Ter - 17004-0008,506031.61,4661630.2
after_2007,0006,F005663,Maresme - 08284-0121,467384.16,4611028.42
after_2007,0006,F005712,Maresme - 08284-0122,468338.16,4610806.41
after_2007,0006,F005713,Maresme - 08284-0106,468589.16,4610941.41
after_2007,0006,F005714,Maresme - 08284-0105,468385.17,4611193.41
after_2007,0006,F005728,Al·luvials de la baixa i delta de la Tordera - 08284-0097,474360,4618389
after_2007,0006,F005729,N/D - Subterrània - 08284-0104,470048.1,4616186.5
after_2007,0006,F005730,N/D - Subterrània - 08284-0109,474050,4615690
after_2007,0006,F006913,N/D - Subterrània - 17002-0009,481357,4643140
after_2007,0006,F006916,Al·luvials del Vallès - 08107-0030,436571.09,4607668.65
after_2007,0006,F006937,N/D - Subterrània - 17002-0013,481329,4643137
after_2007,0006,F006952,Plioquaternari de l'Onyar - 17038-0011,486141.4,4637988.32
after_2007,0006,F006962,N/D - Subterrània - 17090-0009,487538,4640950
after_2007,0006,F006963,Plioquaternari de l'Onyar - 17142-0010,487595,4642040
after_2007,0006,F006964,Plioquaternari de l'Onyar - 17090-0010,487466,4640512
after_2007,0006,F006994,Plioquaternari de l'Onyar - 17157-0008,485362,4635938
after_2007,0006,F007010,Plioquaternari de l'Onyar - 17215-0006,481171,4644989
after_2007,0006,F007011,Plioquaternari de l'Onyar - 17215-0007,482824,4644273
after_2007,0006,F007015,N/D - Subterrània - 25007-0001,301438,4603535
after_2007,0006,F007016,N/D - Subterrània - 25007-0002,301223,4605382
after_2007,0006,F007021,N/D - Subterrània - 25013-0001,297196,4635987
after_2007,0006,F007033,N/D - Subterrània - 25134-0001,312372,4624078
after_2007,0006,F007034,Al·luvial del baix Segre_Cat - 25134-0002,313005,4621388
after_2007,0006,F007068,N/D - Subterrània - 25232-0003,292649,4600142
after_2007,0006,F007075,N/D - Subterrània - 25232-0002,292949,4600180
after_2007,0006,F007193,Alta Anoia - 08170-0008,376822,4618083
after_2007,0006,F007225,Fluviodeltaic del Baix Ter - 17022-0044,503268,4647290
after_2007,0006,F007230,Plioquaternari de l'Onyar - 17073-0023,484081.44,4643530.34
after_2007,0006,F007251,Calcàries de Tàrrega - 25141-0002,353582,4605137
after_2007,0006,F007254,Plioquaternari de l'Onyar - 17150-0014,483440,4639250
after_2007,0006,F007259,Plioquaternari de l'Onyar - 17233-0015,478169.38,4637488.38
after_2007,0006,F007824,Prelitoral del Vallès - 08033-0039,431581,4610979
after_2007,0006,F007831,N/D - Subterrània - 25216-0014,363158.62,4608393.33
after_2007,0006,F008038,Calcàries de Tàrrega - 25152-0005,360487,4617256
after_2007,0006,F008039,Calcàries de Tàrrega - 25152-0007,360461,4617263
after_2007,0006,F008095,Calcàries de Tàrrega - 25242-0003,341536,4605136
after_2007,0006,F009399,Garraf - 43016-0041,383055.7,4567795.99
after_2007,0006,F009598,Plioquaternari de l'Onyar - 17150-0069,483315,4639078
after_2007,0006,F009914,Maresme - 08193-0013,463874.93,4608214.81
after_2007,0006,F009989,Utxesa - 158180000,292153,4596178
after_2007,0006,F011324,N/D - Subterrània - 25003-0001,337406,4634346
after_2007,0006,F011666,Fluviovolcànic de la Garrotxa - 17139-0021,455856,4667374
after_2007,0006,F011749,Detrític neogen de l'Empordà - 17218-0011,490033,4659302
after_2007,0006,F011755,Maresme - 08003-0009,442039.9,4593418.34
after_2007,0006,F011756,Maresme - 08003-0019,441541.99,4593420.59
after_2007,0006,F011764,Maresme - 08006-0035,462214,4603413
after_2007,0006,F011789,Fluviodeltaic del Baix Ter - 17199-0006,513002,4652295
after_2007,0006,F011819,Baix Camp - 43007-0084,336332,4560734
after_2007,0006,F011820,Fluviodeltaic del Fluvià - Muga - 17074-0011,502474.71,4676194.25
after_2007,0006,F011830,Al·luvial d'Urgell - 25137-0035,324129.73,4609577.9
after_2007,0006,F011872,Calcàries de Tàrrega - 25072-0022,358020,4619374
after_2007,0006,F011894,Detrític neogen del Vallès - 08156-0038,432284.28,4606084.08
after_2007,0006,F011929,Maresme - 08009-0080,449500,4601873
after_2007,0006,F011930,Alta Anoia - 08031-0003,376183,4621488
after_2007,0006,F011935,Maresme - 08006-0003,461855.1,4603304.45
after_2007,0006,F012574,Maresme - 08007-0066,461518.86,4607552.95
after_2007,0006,F012586,Fluviodeltaic del Baix Ter - 17126-0008,503463,4652390
after_2007,0006,F012667,Plioquaternari de l'Onyar - 17079-0034,483806,4645012
after_2007,0006,F014168,Maresme - 08193-0011,462503.17,4610002.26
after_2007,0006,F014193,Calcàries de Tàrrega - 25103-0005,349651.09,4612674.41
after_2007,0006,F014233,Calcàries de Tàrrega - 25072-0002,353923,4616211
after_2007,0006,F014234,Calcàries de Tàrrega - 25242-0006,339875,4607945
after_2007,0006,F014306,Al·luvial d'Urgell - 25093-0013,321645,4610852
after_2007,0006,F014307,N/D - Subterrània - 25220-0005,316750,4619426
after_2007,0006,F014402,Detrític neogen del Vallès - 08234-0011,449530.16,4614266.56
after_2007,0006,F014522,N/D - Subterrània - 25136-0002,373360.1,4627253.22
after_2007,0006,F014524,N/D - Subterrània - 25167-0001,377196.7,4634520.88
after_2007,0006,F014623,N/D - Subterrània - 25151-0003,376150.99,4646620.36
after_2007,0006,F014624,N/D - Subterrània - 25167-0008,378790,4636732
after_2007,0006,F014625,N/D - Subterrània - 25075-0002,380645.3,4647081.13
after_2007,0006,F014627,N/D - Subterrània - 25151-0007,379456.03,4651361.85
after_2007,0006,F014629,N/D - Subterrània - 25207-0001,375733,4647971
after_2007,0006,F014696,Riera de la Selva - 050013020,340418,4565965
after_2007,0006,F014697,El Llobregat entre l'Arija i el Bastareny - 100002020,415459,4677261
after_2007,0006,F014698,Riera de la Riba - 100017020,409583,4656065
after_2007,0006,F014699,Capçalera de la riera de Merlès fins a la confluència del torrent de Regatell - 100021020,422008,4668397
after_2007,0006,F014701,"Capçalera de la riera Gavarresa fins a l'EDAR d'Avinyó, inclosa la riera de Segalers - 100028020",423412,4652913
after_2007,0006,F014702,Riera de Navel i rasa de l'Hospital - 100056020,396857,4646504
after_2007,0006,F014703,Conca alta de l'Anoia fins a Igualada - 100078020,378953,4607727
after_2007,0006,F014704,Capçalera del Tenes fins a la confluència del torrent del Villar (EDAR de Sant Feliu de Codines)  - 110012020,429722,4620297
after_2007,0006,F014705,Capçalera de la riera de Sentmenat fins a Sentmenat - 110020520,426064,4610632
after_2007,0006,F014706,Capçalera del Ripoll fins al límit del Parc de Sant Llorenç del Munt - 110022020,421417,4615087
after_2007,0006,F014709,"Rieres de Gotarra, Verneda i Benaula - 200034020",491153,4635675
after_2007,0006,F014710,Conca del Llierca - 210007020,466121,4683369
after_2007,0006,F014711,La Muga des de la confluència del Llobregat de la Muga fins al mar - 220009020,503412,4680908
after_2007,0006,F014712,"El Segre entre el Querol i el riu de la Llosa, inclosos el torrent de la Bavosa, el riu de Santa Maria i el torrent de Ridolaina  - E004020",393855,4690996
